yf_symbol,market_name,quality_score,momentum_3m
4896.T,Japan,6.982486025586256,-6.044678055190539
4923.T,Japan,6.994232657833477,-0.3392705682782018
4935.T,Japan,6.975117479657009,35.338345864661655
5258.T,Japan,6.982530396632714,28.104575163398692
5257.T,Japan,6.9866621902246795,5.553287055941201
5254.T,Japan,6.978611322310093,-5.575326215895611
6093.T,Japan,6.990189978304775,-12.834224598930485
6267.T,Japan,6.991895100978463,-1.6839378238341969
6343.T,Japan,6.9905530085056675,-5.325443786982249
6485.T,Japan,6.991892246762054,-3.79746835443038
6694.T,Japan,6.9886128912509236,-1.24804992199688
6869.T,Japan,6.989110655736775,7.187938288920057
6947.T,Japan,6.990431859985349,3.744493392070485
6989.T,Japan,6.990751115292198,-0.6505240332490061
7042.T,Japan,6.983786650652123,-1.5432098765432098
7050.T,Japan,6.9860197810625575,-9.810399025612067
7084.T,Japan,6.986835710377287,-0.4681310767014764
7128.T,Japan,6.990133419213789,-0.2629584772446291
7135.T,Japan,6.991571542334098,8.326619872486072
7472.T,Japan,6.995220369308432,-1.7902813299232736
7476.T,Japan,6.991288108351627,3.530979347101932
7616.T,Japan,6.992774186777837,-4.64935064935065
7610.T,Japan,6.985565722055288,4.25531914893617
7628.T,Japan,6.9922779589975885,-0.7922535211267605
7682.T,Japan,6.993682798434963,-0.7334963325183375
7674.T,Japan,6.9941499673238425,13.385826771653544
7733.T,Japan,6.989275641542989,15.254237288135592
7916.T,Japan,6.993971823547323,-1.1995637949836424
7949.T,Japan,6.992020614353338,-1.6685627607129314
7971.T,Japan,6.9914136414117625,-0.1517450682852807
8572.T,Japan,6.992475175925083,-0.2121790846383974
8699.T,Japan,6.99356628601174,-6.376109765940274
8706.T,Japan,6.990346429577108,-5.4245283018867925
8892.T,Japan,6.9939927229020835,-0.2734731084776663
9007.T,Japan,6.9925999121477265,-0.7102693104468778
9322.T,Japan,6.992043423535508,-5.991328340559717
9325.T,Japan,6.986802490703083,-2.8764805414551606
9336.T,Japan,6.990532654832663,-3.5398230088495577
9361.T,Japan,6.991664071667374,-8.23468875172697
9376.T,Japan,6.988649672369073,-4.081632653061225
9468.T,Japan,6.987647079271695,-3.8773906209064712
9651.T,Japan,6.9934875966656325,-0.0240488483842489
